ENSG00000255808	AP003065.1	Gene Expression
ENSG00000186635	ARAP1	Gene Expression
ENSG00000256007	ARAP1-AS1	Gene Expression
ENSG00000286555	AP003065.2	Gene Expression
ENSG00000245148	ARAP1-AS2	Gene Expression
ENSG00000214530	STARD10	Gene Expression
ENSG00000285693	AP002381.2	Gene Expression
ENSG00000168010	ATG16L2	Gene Expression
ENSG00000137478	FCHSD2	Gene Expression
ENSG00000256568	AP002761.2	Gene Expression
ENSG00000215841	AP002761.1	Gene Expression
ENSG00000175591	P2RY2	Gene Expression
ENSG00000260401	AP002761.4	Gene Expression
ENSG00000171631	P2RY6	Gene Expression
ENSG00000257038	AP002761.3	Gene Expression
ENSG00000110237	ARHGEF17	Gene Expression
ENSG00000054967	RELT	Gene Expression
ENSG00000256928	AP000763.4	Gene Expression
ENSG00000054965	FAM168A	Gene Expression
ENSG00000256448	AP000763.3	Gene Expression
ENSG00000021300	PLEKHB1	Gene Expression
ENSG00000175582	RAB6A	Gene Expression
ENSG00000255928	AP002993.1	Gene Expression
ENSG00000256034	AP002770.1	Gene Expression
ENSG00000175581	MRPL48	Gene Expression
ENSG00000181924	COA4	Gene Expression
ENSG00000175575	PAAF1	Gene Expression
ENSG00000187726	DNAJB13	Gene Expression
ENSG00000255847	AP003717.1	Gene Expression
ENSG00000175567	UCP2	Gene Expression
ENSG00000287425	AP003717.4	Gene Expression
ENSG00000175564	UCP3	Gene Expression
ENSG00000168014	C2CD3	Gene Expression
ENSG00000214517	PPME1	Gene Expression
ENSG00000149380	P4HA3	Gene Expression
ENSG00000246211	P4HA3-AS1	Gene Expression
ENSG00000165434	PGM2L1	Gene Expression
ENSG00000254631	AP001372.1	Gene Expression
ENSG00000255440	AP001085.1	Gene Expression
ENSG00000175538	KCNE3	Gene Expression
ENSG00000254928	AP001372.3	Gene Expression
ENSG00000175536	LIPT2	Gene Expression
ENSG00000254837	AP001372.2	Gene Expression
ENSG00000077514	POLD3	Gene Expression
ENSG00000054938	CHRDL2	Gene Expression
ENSG00000166439	RNF169	Gene Expression
ENSG00000166435	XRRA1	Gene Expression
ENSG00000286943	AP001992.2	Gene Expression
ENSG00000118363	SPCS2	Gene Expression
ENSG00000162139	NEU3	Gene Expression
ENSG00000171561	OR2AT4	Gene Expression
ENSG00000255395	AP001972.4	Gene Expression
ENSG00000137491	SLCO2B1	Gene Expression
ENSG00000255136	AP001972.3	Gene Expression
ENSG00000261594	TPBGL	Gene Expression
ENSG00000137486	ARRB1	Gene Expression
ENSG00000254429	AP001972.1	Gene Expression
ENSG00000254963	AP001972.2	Gene Expression
ENSG00000149273	RPS3	Gene Expression
ENSG00000149243	KLHL35	Gene Expression
ENSG00000158555	GDPD5	Gene Expression
ENSG00000254460	AP002815.1	Gene Expression
ENSG00000149257	SERPINH1	Gene Expression
ENSG00000255326	AP001922.5	Gene Expression
ENSG00000171533	MAP6	Gene Expression
ENSG00000255434	AP001922.6	Gene Expression
ENSG00000254630	AP001922.2	Gene Expression
ENSG00000166391	MOGAT2	Gene Expression
ENSG00000247867	AP001922.1	Gene Expression
ENSG00000062282	DGAT2	Gene Expression
ENSG00000254826	AP001922.3	Gene Expression
ENSG00000254814	AP003031.1	Gene Expression
ENSG00000255507	UVRAG-DT	Gene Expression
ENSG00000198382	UVRAG	Gene Expression
ENSG00000255081	AP003168.2	Gene Expression
ENSG00000255421	AP002340.1	Gene Expression
ENSG00000085741	WNT11	Gene Expression
ENSG00000254933	AP000785.1	Gene Expression
ENSG00000255362	LINC02761	Gene Expression
ENSG00000137492	THAP12	Gene Expression
ENSG00000179240	GVQW3	Gene Expression
ENSG00000255135	AP002360.1	Gene Expression
ENSG00000158636	EMSY	Gene Expression
ENSG00000255363	LINC02757	Gene Expression
ENSG00000255479	AP001189.5	Gene Expression
ENSG00000254810	AP001189.3	Gene Expression
ENSG00000236304	AP001189.1	Gene Expression
ENSG00000137507	LRRC32	Gene Expression
ENSG00000254975	AP001189.4	Gene Expression
ENSG00000254632	AP003119.1	Gene Expression
ENSG00000182704	TSKU	Gene Expression
ENSG00000255100	AP003119.2	Gene Expression
ENSG00000261578	AP003119.3	Gene Expression
ENSG00000078124	ACER3	Gene Expression
ENSG00000254988	AP002498.1	Gene Expression
ENSG00000198488	B3GNT6	Gene Expression
ENSG00000149260	CAPN5	Gene Expression
ENSG00000254550	OMP	Gene Expression
ENSG00000137474	MYO7A	Gene Expression
ENSG00000178795	GDPD4	Gene Expression
ENSG00000149269	PAK1	Gene Expression
ENSG00000268635	AP003680.1	Gene Expression
ENSG00000074201	CLNS1A	Gene Expression
ENSG00000178301	AQP11	Gene Expression
ENSG00000048649	RSF1	Gene Expression
ENSG00000254985	RSF1-IT2	Gene Expression
ENSG00000255409	RSF1-IT1	Gene Expression
ENSG00000087884	AAMDC	Gene Expression
ENSG00000254459	AP002812.2	Gene Expression
ENSG00000254691	AP002812.3	Gene Expression
ENSG00000255449	AP002812.5	Gene Expression
ENSG00000149262	INTS4	Gene Expression
ENSG00000254829	AP003032.2	Gene Expression
ENSG00000151364	KCTD14	Gene Expression
ENSG00000254675	AP003032.1	Gene Expression
ENSG00000151365	THRSP	Gene Expression
ENSG00000151366	NDUFC2	Gene Expression
ENSG00000159063	ALG8	Gene Expression
ENSG00000246174	KCTD21-AS1	Gene Expression
ENSG00000188997	KCTD21	Gene Expression
ENSG00000118369	USP35	Gene Expression
ENSG00000033327	GAB2	Gene Expression
ENSG00000254420	AP003086.1	Gene Expression
ENSG00000254649	AP003086.2	Gene Expression
ENSG00000251323	LINC02728	Gene Expression
ENSG00000137513	NARS2	Gene Expression
ENSG00000255084	AP003110.1	Gene Expression
ENSG00000149256	TENM4	Gene Expression
ENSG00000254563	AP002768.1	Gene Expression
ENSG00000255345	AP002957.1	Gene Expression
ENSG00000254885	AP001547.1	Gene Expression
ENSG00000255209	AP001978.1	Gene Expression
ENSG00000254434	AP006295.1	Gene Expression
ENSG00000255178	LINC02720	Gene Expression
ENSG00000285568	AP003398.2	Gene Expression
ENSG00000287912	AP003464.1	Gene Expression
ENSG00000245832	MIR4300HG	Gene Expression
ENSG00000254511	AP002802.1	Gene Expression
ENSG00000255246	AP000793.1	Gene Expression
ENSG00000182103	FAM181B	Gene Expression
ENSG00000255382	LINC02734	Gene Expression
ENSG00000137509	PRCP	Gene Expression
ENSG00000165490	DDIAS	Gene Expression
ENSG00000254698	AP000893.2	Gene Expression
ENSG00000137502	RAB30	Gene Expression
ENSG00000246067	RAB30-DT	Gene Expression
ENSG00000255503	AP001767.3	Gene Expression
ENSG00000165494	PCF11	Gene Expression
ENSG00000254676	AP000873.4	Gene Expression
ENSG00000247137	AP000873.2	Gene Expression
ENSG00000269939	PCF11-AS1	Gene Expression
ENSG00000137494	ANKRD42	Gene Expression
ENSG00000254551	AP000873.3	Gene Expression
ENSG00000137500	CCDC90B	Gene Expression
ENSG00000255234	AP000446.1	Gene Expression
ENSG00000150672	DLG2	Gene Expression
ENSG00000255311	AP002370.2	Gene Expression
ENSG00000254787	AP001825.1	Gene Expression
ENSG00000255555	AP000857.2	Gene Expression
ENSG00000171204	TMEM126B	Gene Expression
ENSG00000171202	TMEM126A	Gene Expression
ENSG00000137504	CREBZF	Gene Expression
ENSG00000179071	CCDC89	Gene Expression
ENSG00000137501	SYTL2	Gene Expression
ENSG00000150676	CCDC83	Gene Expression
ENSG00000255005	AP003128.1	Gene Expression
ENSG00000073921	PICALM	Gene Expression
ENSG00000254699	LINC02695	Gene Expression
ENSG00000074266	EED	Gene Expression
ENSG00000149196	HIKESHI	Gene Expression
ENSG00000149201	CCDC81	Gene Expression
ENSG00000254733	AP001831.1	Gene Expression
ENSG00000151376	ME3	Gene Expression
ENSG00000254731	AP003059.1	Gene Expression
ENSG00000255250	AP003059.2	Gene Expression
ENSG00000150687	PRSS23	Gene Expression
ENSG00000269895	AP000654.1	Gene Expression
ENSG00000255471	AP001528.1	Gene Expression
ENSG00000174804	FZD4	Gene Expression
ENSG00000246523	FZD4-DT	Gene Expression
ENSG00000166575	TMEM135	Gene Expression
ENSG00000255183	LINC02711	Gene Expression
ENSG00000285835	AP000676.5	Gene Expression
ENSG00000255516	AP005436.3	Gene Expression
ENSG00000255102	AP005436.1	Gene Expression
ENSG00000255241	AP005436.2	Gene Expression
ENSG00000123892	RAB38	Gene Expression
ENSG00000109861	CTSC	Gene Expression
ENSG00000288018	AP003120.1	Gene Expression
ENSG00000255082	GRM5-AS1	Gene Expression
ENSG00000168959	GRM5	Gene Expression
ENSG00000077498	TYR	Gene Expression
ENSG00000086991	NOX4	Gene Expression
ENSG00000255429	AP003400.1	Gene Expression
ENSG00000214414	TRIM77	Gene Expression
ENSG00000254971	AP003122.2	Gene Expression
ENSG00000168930	TRIM49	Gene Expression
ENSG00000189253	TRIM64B	Gene Expression
ENSG00000223417	TRIM49D1	Gene Expression
ENSG00000233802	TRIM49D2	Gene Expression
ENSG00000204450	TRIM64	Gene Expression
ENSG00000204449	TRIM49C	Gene Expression
ENSG00000255009	UBTFL1	Gene Expression
ENSG00000286665	AP000648.9	Gene Expression
ENSG00000077616	NAALAD2	Gene Expression
ENSG00000110172	CHORDC1	Gene Expression
ENSG00000261645	DISC1FP1	Gene Expression
ENSG00000255187	LINC02748	Gene Expression
ENSG00000255332	LINC02756	Gene Expression
ENSG00000165323	FAT3	Gene Expression
ENSG00000254705	AP000722.1	Gene Expression
ENSG00000255506	AP003718.1	Gene Expression
ENSG00000282916	LINC02746	Gene Expression
ENSG00000254874	AP003171.1	Gene Expression
ENSG00000134640	MTNR1B	Gene Expression
ENSG00000180773	SLC36A4	Gene Expression
ENSG00000255233	AP003969.1	Gene Expression
ENSG00000165325	DEUP1	Gene Expression
ENSG00000166002	SMCO4	Gene Expression
ENSG00000166004	CEP295	Gene Expression
ENSG00000254911	SCARNA9	Gene Expression
ENSG00000166012	TAF1D	Gene Expression
ENSG00000182919	C11orf54	Gene Expression
ENSG00000042429	MED17	Gene Expression
ENSG00000214376	VSTM5	Gene Expression
ENSG00000181333	HEPHL1	Gene Expression
ENSG00000110218	PANX1	Gene Expression
ENSG00000250519	AP002784.1	Gene Expression
ENSG00000183560	IZUMO1R	Gene Expression
ENSG00000123901	GPR83	Gene Expression
ENSG00000020922	MRE11	Gene Expression
ENSG00000255893	AP000786.1	Gene Expression
ENSG00000168876	ANKRD49	Gene Expression
ENSG00000257057	C11orf97	Gene Expression
ENSG00000196371	FUT4	Gene Expression
ENSG00000134627	PIWIL4	Gene Expression
ENSG00000255929	AP000943.2	Gene Expression
ENSG00000233536	AP000943.1	Gene Expression
ENSG00000255666	LINC02700	Gene Expression
ENSG00000166025	AMOTL1	Gene Expression
ENSG00000256469	AP002383.2	Gene Expression
ENSG00000150316	CWC15	Gene Expression
ENSG00000186280	KDM4D	Gene Expression
ENSG00000235268	KDM4E	Gene Expression
ENSG00000255855	KDM4F	Gene Expression
ENSG00000263465	SRSF8	Gene Expression
ENSG00000149218	ENDOD1	Gene Expression
ENSG00000245552	AP000787.1	Gene Expression
ENSG00000149212	SESN3	Gene Expression
ENSG00000250390	AP001790.1	Gene Expression
ENSG00000285842	AP000820.2	Gene Expression
ENSG00000255605	AP000820.1	Gene Expression
ENSG00000077458	FAM76B	Gene Expression
ENSG00000166037	CEP57	Gene Expression
ENSG00000087053	MTMR2	Gene Expression
ENSG00000184384	MAML2	Gene Expression
ENSG00000285921	AP000779.1	Gene Expression
ENSG00000149231	CCDC82	Gene Expression
ENSG00000183340	JRKL	Gene Expression
ENSG00000255679	JRKL-AS1	Gene Expression
ENSG00000256684	LINC02737	Gene Expression
ENSG00000254587	AP003066.1	Gene Expression
ENSG00000255039	LINC02553	Gene Expression
ENSG00000255502	LINC02713	Gene Expression
ENSG00000254599	AP003715.1	Gene Expression
ENSG00000254830	AP002428.1	Gene Expression
ENSG00000149972	CNTN5	Gene Expression
ENSG00000248027	AP001351.1	Gene Expression
ENSG00000165895	ARHGAP42	Gene Expression
ENSG00000082175	PGR	Gene Expression
ENSG00000282728	PGR-AS1	Gene Expression
ENSG00000137672	TRPC6	Gene Expression
ENSG00000187151	ANGPTL5	Gene Expression
ENSG00000110318	CEP126	Gene Expression
ENSG00000137691	CFAP300	Gene Expression
ENSG00000260008	AP001527.1	Gene Expression
ENSG00000277459	AP001527.2	Gene Expression
ENSG00000137693	YAP1	Gene Expression
ENSG00000254422	AP000942.2	Gene Expression
ENSG00000023445	BIRC3	Gene Expression
ENSG00000110330	BIRC2	Gene Expression
ENSG00000152558	TMEM123	Gene Expression
ENSG00000255337	AP001830.1	Gene Expression
ENSG00000255482	AP001830.2	Gene Expression
ENSG00000137673	MMP7	Gene Expression
ENSG00000137674	MMP20	Gene Expression
ENSG00000256916	AP000851.1	Gene Expression
ENSG00000281655	AP000851.2	Gene Expression
ENSG00000137675	MMP27	Gene Expression
ENSG00000118113	MMP8	Gene Expression
ENSG00000166670	MMP10	Gene Expression
ENSG00000196611	MMP1	Gene Expression
ENSG00000149968	MMP3	Gene Expression
ENSG00000262406	MMP12	Gene Expression
ENSG00000137745	MMP13	Gene Expression
ENSG00000137692	DCUN1D5	Gene Expression
ENSG00000260966	AP001486.2	Gene Expression
ENSG00000187240	DYNC2H1	Gene Expression
ENSG00000285878	AP002961.1	Gene Expression
ENSG00000254987	AP002989.1	Gene Expression
ENSG00000170962	PDGFD	Gene Expression
ENSG00000255548	AP003043.1	Gene Expression
ENSG00000170967	DDI1	Gene Expression
ENSG00000256422	LINC02552	Gene Expression
ENSG00000196954	CASP4	Gene Expression
ENSG00000137757	CASP5	Gene Expression
ENSG00000137752	CASP1	Gene Expression
ENSG00000204397	CARD16	Gene Expression
ENSG00000255221	CARD17	Gene Expression
ENSG00000255501	CARD18	Gene Expression
ENSG00000152578	GRIA4	Gene Expression
ENSG00000285813	AP000813.1	Gene Expression
ENSG00000170903	MSANTD4	Gene Expression
ENSG00000182359	KBTBD3	Gene Expression
ENSG00000149313	AASDHPPT	Gene Expression
ENSG00000254433	AP001001.1	Gene Expression
ENSG00000254580	LINC02719	Gene Expression
ENSG00000286345	AP002001.3	Gene Expression
ENSG00000287802	AP003173.1	Gene Expression
ENSG00000152402	GUCY1A2	Gene Expression
ENSG00000261098	AP000766.1	Gene Expression
ENSG00000152404	CWF19L2	Gene Expression
ENSG00000137760	ALKBH8	Gene Expression
ENSG00000110675	ELMOD1	Gene Expression
ENSG00000170290	SLN	Gene Expression
ENSG00000110660	SLC35F2	Gene Expression
ENSG00000179331	RAB39A	Gene Expression
ENSG00000288012	AP003307.1	Gene Expression
ENSG00000166266	CUL5	Gene Expression
ENSG00000255467	AP002433.1	Gene Expression
ENSG00000075239	ACAT1	Gene Expression
ENSG00000285696	AP002433.2	Gene Expression
ENSG00000149308	NPAT	Gene Expression
ENSG00000149311	ATM	Gene Expression
ENSG00000166323	C11orf65	Gene Expression
ENSG00000178202	POGLUT3	Gene Expression
ENSG00000110723	EXPH5	Gene Expression
ENSG00000178105	DDX10	Gene Expression
ENSG00000203334	AP003027.1	Gene Expression
ENSG00000255528	AP003123.1	Gene Expression
ENSG00000255028	AP003049.2	Gene Expression
ENSG00000185742	C11orf87	Gene Expression
ENSG00000254659	LINC02715	Gene Expression
ENSG00000137710	RDX	Gene Expression
ENSG00000287245	AP001981.2	Gene Expression
ENSG00000149289	ZC3H12C	Gene Expression
ENSG00000254416	LINC02732	Gene Expression
ENSG00000137714	FDX1	Gene Expression
ENSG00000137727	ARHGAP20	Gene Expression
ENSG00000287556	AP003973.4	Gene Expression
ENSG00000271390	AP003973.2	Gene Expression
ENSG00000271584	LINC02550	Gene Expression
ENSG00000287028	AP003973.3	Gene Expression
ENSG00000150750	C11orf53	Gene Expression
ENSG00000196167	COLCA1	Gene Expression
ENSG00000214290	COLCA2	Gene Expression
ENSG00000288097	AP002448.1	Gene Expression
ENSG00000110777	POU2AF1	Gene Expression
ENSG00000255428	AP002008.3	Gene Expression
ENSG00000137707	BTG4	Gene Expression
ENSG00000286028	AP002008.4	Gene Expression
ENSG00000254980	AP002008.1	Gene Expression
ENSG00000183644	C11orf88	Gene Expression
ENSG00000204381	LAYN	Gene Expression
ENSG00000170145	SIK2	Gene Expression
ENSG00000137713	PPP2R1B	Gene Expression
ENSG00000254990	AP001781.1	Gene Expression
ENSG00000086848	ALG9	Gene Expression
ENSG00000254450	ALG9-IT1	Gene Expression
ENSG00000255561	FDXACB1	Gene Expression
ENSG00000137720	C11orf1	Gene Expression
ENSG00000109846	CRYAB	Gene Expression
ENSG00000170276	HSPB2	Gene Expression
ENSG00000149300	C11orf52	Gene Expression
ENSG00000150764	DIXDC1	Gene Expression
ENSG00000255334	AP000907.2	Gene Expression
ENSG00000150768	DLAT	Gene Expression
ENSG00000150773	PIH1D2	Gene Expression
ENSG00000150776	NKAPD1	Gene Expression
ENSG00000150779	TIMM8B	Gene Expression
ENSG00000204370	SDHD	Gene Expression
ENSG00000150782	IL18	Gene Expression
ENSG00000254638	AP002884.1	Gene Expression
ENSG00000150783	TEX12	Gene Expression
ENSG00000197580	BCO2	Gene Expression
ENSG00000150787	PTS	Gene Expression
ENSG00000188771	PLET1	Gene Expression
ENSG00000268472	AP002884.3	Gene Expression
ENSG00000250303	LINC02762	Gene Expression
ENSG00000254968	LINC02763	Gene Expression
ENSG00000255484	LINC02764	Gene Expression
ENSG00000285769	AP003100.2	Gene Expression
ENSG00000287006	AP003100.3	Gene Expression
ENSG00000254626	AP003100.1	Gene Expression
ENSG00000288070	AC016902.1	Gene Expression
ENSG00000247416	AP000802.1	Gene Expression
ENSG00000149294	NCAM1	Gene Expression
ENSG00000227487	NCAM1-AS1	Gene Expression
ENSG00000255129	AP000880.1	Gene Expression
ENSG00000149292	TTC12	Gene Expression
ENSG00000270179	AP002840.2	Gene Expression
ENSG00000170209	ANKK1	Gene Expression
ENSG00000256757	AP002840.1	Gene Expression
ENSG00000149295	DRD2	Gene Expression
ENSG00000166682	TMPRSS5	Gene Expression
ENSG00000086827	ZW10	Gene Expression
ENSG00000256603	AP003170.4	Gene Expression
ENSG00000228607	CLDN25	Gene Expression
ENSG00000048028	USP28	Gene Expression
ENSG00000256452	AP003170.3	Gene Expression
ENSG00000149305	HTR3B	Gene Expression
ENSG00000166736	HTR3A	Gene Expression
ENSG00000109906	ZBTB16	Gene Expression
ENSG00000286463	AP002755.1	Gene Expression
ENSG00000256947	AP002518.2	Gene Expression
ENSG00000166741	NNMT	Gene Expression
ENSG00000256195	AP002518.1	Gene Expression
ENSG00000180425	C11orf71	Gene Expression
ENSG00000076053	RBM7	Gene Expression
ENSG00000076043	REXO2	Gene Expression
ENSG00000095110	NXPE1	Gene Expression
ENSG00000137634	NXPE4	Gene Expression
ENSG00000204361	NXPE2	Gene Expression
ENSG00000182985	CADM1	Gene Expression
ENSG00000287897	AP000465.1	Gene Expression
ENSG00000256972	AP000462.3	Gene Expression
ENSG00000255580	AP000462.1	Gene Expression
ENSG00000256315	AP000462.2	Gene Expression
ENSG00000256281	AP003174.2	Gene Expression
ENSG00000255689	AP003174.1	Gene Expression
ENSG00000255599	AP000997.2	Gene Expression
ENSG00000260254	AP000997.3	Gene Expression
ENSG00000256717	LINC02698	Gene Expression
ENSG00000288020	AP002991.2	Gene Expression
ENSG00000246100	LINC00900	Gene Expression
ENSG00000257067	LINC02703	Gene Expression
ENSG00000236437	LINC02151	Gene Expression
ENSG00000237937	LINC02702	Gene Expression
ENSG00000137656	BUD13	Gene Expression
ENSG00000226645	AP006216.1	Gene Expression
ENSG00000109917	ZPR1	Gene Expression
ENSG00000110243	APOA5	Gene Expression
ENSG00000236267	AP006216.2	Gene Expression
ENSG00000285513	AP006216.3	Gene Expression
ENSG00000110244	APOA4	Gene Expression
ENSG00000110245	APOC3	Gene Expression
ENSG00000118137	APOA1	Gene Expression
ENSG00000235910	APOA1-AS	Gene Expression
ENSG00000160584	SIK3	Gene Expression
ENSG00000224077	AP000936.1	Gene Expression
ENSG00000168092	PAFAH1B2	Gene Expression
ENSG00000149577	SIDT2	Gene Expression
ENSG00000149591	TAGLN	Gene Expression
ENSG00000160613	PCSK7	Gene Expression
ENSG00000167257	RNF214	Gene Expression
ENSG00000186318	BACE1	Gene Expression
ENSG00000278768	BACE1-AS	Gene Expression
ENSG00000276505	AP000892.3	Gene Expression
ENSG00000110274	CEP164	Gene Expression
ENSG00000250699	AP000892.1	Gene Expression
ENSG00000177103	DSCAML1	Gene Expression
ENSG00000270403	AP001554.1	Gene Expression
ENSG00000137731	FXYD2	Gene Expression
ENSG00000254844	AP000757.2	Gene Expression
ENSG00000254528	AP000757.1	Gene Expression
ENSG00000137726	FXYD6	Gene Expression
ENSG00000137747	TMPRSS13	Gene Expression
ENSG00000110324	IL10RA	Gene Expression
ENSG00000255274	SMIM35	Gene Expression
ENSG00000137648	TMPRSS4	Gene Expression
ENSG00000177098	SCN4B	Gene Expression
ENSG00000149575	SCN2B	Gene Expression
ENSG00000160593	JAML	Gene Expression
ENSG00000160588	MPZL3	Gene Expression
ENSG00000149573	MPZL2	Gene Expression
ENSG00000198851	CD3E	Gene Expression
ENSG00000167286	CD3D	Gene Expression
ENSG00000160654	CD3G	Gene Expression
ENSG00000110344	UBE4A	Gene Expression
ENSG00000254873	AP001267.1	Gene Expression
ENSG00000167283	ATP5MG	Gene Expression
ENSG00000269944	AP001267.4	Gene Expression
ENSG00000255384	AP001267.2	Gene Expression
ENSG00000118058	KMT2A	Gene Expression
ENSG00000255435	AP001267.3	Gene Expression
ENSG00000172425	TTC36	Gene Expression
ENSG00000149582	TMEM25	Gene Expression
ENSG00000118096	IFT46	Gene Expression
ENSG00000095139	ARCN1	Gene Expression
ENSG00000019144	PHLDB1	Gene Expression
ENSG00000255176	AP000941.1	Gene Expression
ENSG00000118094	TREH	Gene Expression
ENSG00000255422	AP002954.1	Gene Expression
ENSG00000287238	AP002954.2	Gene Expression
ENSG00000110367	DDX6	Gene Expression
ENSG00000278376	AP004609.3	Gene Expression
ENSG00000160683	CXCR5	Gene Expression
ENSG00000245869	AP004609.1	Gene Expression
ENSG00000186174	BCL9L	Gene Expression
ENSG00000110375	UPK2	Gene Expression
ENSG00000176302	FOXR1	Gene Expression
ENSG00000255121	CCDC84-DT	Gene Expression
ENSG00000186166	CCDC84	Gene Expression
ENSG00000254428	AP003392.1	Gene Expression
ENSG00000118181	RPS25	Gene Expression
ENSG00000196655	TRAPPC4	Gene Expression
ENSG00000137700	SLC37A4	Gene Expression
ENSG00000255114	AP003392.3	Gene Expression
ENSG00000149428	HYOU1	Gene Expression
ENSG00000271751	AP003392.4	Gene Expression
ENSG00000272186	AP003392.5	Gene Expression
ENSG00000160695	VPS11	Gene Expression
ENSG00000256269	HMBS	Gene Expression
ENSG00000188486	H2AFX	Gene Expression
ENSG00000172269	DPAGT1	Gene Expression
ENSG00000172375	C2CD2L	Gene Expression
ENSG00000172273	HINFP	Gene Expression
ENSG00000172350	ABCG4	Gene Expression
ENSG00000160703	NLRX1	Gene Expression
ENSG00000172367	PDZD3	Gene Expression
ENSG00000248712	CCDC153	Gene Expression
ENSG00000110395	CBL	Gene Expression
ENSG00000076706	MCAM	Gene Expression
ENSG00000173456	RNF26	Gene Expression
ENSG00000245385	AP003396.1	Gene Expression
ENSG00000223953	C1QTNF5	Gene Expression
ENSG00000235718	MFRP	Gene Expression
ENSG00000036672	USP2	Gene Expression
ENSG00000245248	USP2-AS1	Gene Expression
ENSG00000254740	AP003396.3	Gene Expression
ENSG00000154096	THY1	Gene Expression
ENSG00000263873	AP003396.5	Gene Expression
ENSG00000254561	AP003393.1	Gene Expression
ENSG00000110400	NECTIN1	Gene Expression
ENSG00000255247	NECTIN1-AS1	Gene Expression
ENSG00000254854	AP003390.1	Gene Expression
ENSG00000287545	AP001994.2	Gene Expression
ENSG00000288047	AP001994.3	Gene Expression
ENSG00000286992	AP001360.3	Gene Expression
ENSG00000254863	LINC02744	Gene Expression
ENSG00000255216	AP001360.1	Gene Expression
ENSG00000286731	AP001360.2	Gene Expression
ENSG00000137699	TRIM29	Gene Expression
ENSG00000176984	AP000679.1	Gene Expression
ENSG00000184232	OAF	Gene Expression
ENSG00000137709	POU2F3	Gene Expression
ENSG00000259541	AP001150.1	Gene Expression
ENSG00000181264	TLCD5	Gene Expression
ENSG00000196914	ARHGEF12	Gene Expression
ENSG00000149403	GRIK4	Gene Expression
ENSG00000250493	AP004147.1	Gene Expression
ENSG00000154114	TBCEL	Gene Expression
ENSG00000109927	TECTA	Gene Expression
ENSG00000109929	SC5D	Gene Expression
ENSG00000246790	AP000977.1	Gene Expression
ENSG00000137642	SORL1	Gene Expression
ENSG00000286044	AP001977.1	Gene Expression
ENSG00000286023	AP001924.1	Gene Expression
ENSG00000286497	AP001924.2	Gene Expression
ENSG00000255248	MIR100HG	Gene Expression
ENSG00000259571	BLID	Gene Expression
ENSG00000255015	AP000755.1	Gene Expression
ENSG00000255219	AP000755.2	Gene Expression
ENSG00000154127	UBASH3B	Gene Expression
ENSG00000286341	AP002762.3	Gene Expression
ENSG00000285909	AP002762.2	Gene Expression
ENSG00000109943	CRTAM	Gene Expression
ENSG00000109944	JHY	Gene Expression
ENSG00000188909	BSX	Gene Expression
ENSG00000109971	HSPA8	Gene Expression
ENSG00000288061	AP000926.2	Gene Expression
ENSG00000166250	CLMP	Gene Expression
ENSG00000254710	AP001970.1	Gene Expression
ENSG00000254823	LINC02727	Gene Expression
ENSG00000023171	GRAMD1B	Gene Expression
ENSG00000166257	SCN3B	Gene Expression
ENSG00000254467	AP002765.1	Gene Expression
ENSG00000166261	ZNF202	Gene Expression
ENSG00000221931	OR6X1	Gene Expression
ENSG00000196099	OR6M1	Gene Expression
ENSG00000204300	TMEM225	Gene Expression
ENSG00000181518	OR8D4	Gene Expression
ENSG00000171014	OR4D5	Gene Expression
ENSG00000181499	OR6T1	Gene Expression
ENSG00000196248	OR10S1	Gene Expression
ENSG00000198674	OR10G6	Gene Expression
ENSG00000254737	OR10G4	Gene Expression
ENSG00000236981	OR10G9	Gene Expression
ENSG00000234560	OR10G8	Gene Expression
ENSG00000182634	OR10G7	Gene Expression
ENSG00000110002	VWA5A	Gene Expression
ENSG00000197309	OR10D3	Gene Expression
ENSG00000197849	OR8G1	Gene Expression
ENSG00000255298	OR8G5	Gene Expression
ENSG00000196341	OR8D1	Gene Expression
ENSG00000279116	OR8D2	Gene Expression
ENSG00000284680	OR8B2	Gene Expression
ENSG00000284609	OR8B3	Gene Expression
ENSG00000285561	AP001804.1	Gene Expression
ENSG00000280090	OR8B4	Gene Expression
ENSG00000197125	OR8B8	Gene Expression
ENSG00000170953	OR8B12	Gene Expression
ENSG00000196119	OR8A1	Gene Expression
ENSG00000154143	PANX3	Gene Expression
ENSG00000154144	TBRG1	Gene Expression
ENSG00000110013	SIAE	Gene Expression
ENSG00000064199	SPA17	Gene Expression
ENSG00000154146	NRGN	Gene Expression
ENSG00000255045	AP000866.5	Gene Expression
ENSG00000019102	VSIG2	Gene Expression
ENSG00000149564	ESAM	Gene Expression
ENSG00000250073	AP000866.2	Gene Expression
ENSG00000120458	MSANTD2	Gene Expression
ENSG00000279342	AP000866.6	Gene Expression
ENSG00000245498	AP000866.1	Gene Expression
ENSG00000154134	ROBO3	Gene Expression
ENSG00000254568	AP003501.1	Gene Expression
ENSG00000154133	ROBO4	Gene Expression
ENSG00000254943	AP003501.2	Gene Expression
ENSG00000165478	HEPACAM	Gene Expression
ENSG00000221932	HEPN1	Gene Expression
ENSG00000285825	CCDC15-DT	Gene Expression
ENSG00000149548	CCDC15	Gene Expression
ENSG00000134955	SLC37A2	Gene Expression
ENSG00000150433	TMEM218	Gene Expression
ENSG00000255475	AP001007.2	Gene Expression
